year,origin_location_code,asylum_location_code,gender,population
2013,AFG,NPL,f,10
2013,AFG,NPL,m,18
2013,AFG,NRU,all,72
2013,AFG,NRU,f,0
2013,AFG,NRU,m,0
2013,AFG,NZL,all,32
2013,AFG,NZL,f,0
2013,AFG,NZL,m,0
2013,AFG,PAK,all,3242398
2013,AFG,PAK,f,1520144
2013,AFG,PAK,m,1722254
2013,AFG,PAN,all,18
2013,AFG,PAN,f,0
2013,AFG,PAN,m,18
2013,AFG,PHL,all,10
2013,AFG,PHL,f,0
2013,AFG,PHL,m,10
2013,AFG,PNG,all,51
2013,AFG,PNG,f,0
2013,AFG,PNG,m,0
2013,AFG,POL,all,137
2013,AFG,POL,f,0
2013,AFG,POL,m,0
2013,AFG,PRT,all,9
2013,AFG,PRT,f,0
2013,AFG,PRT,m,0
2013,AFG,ROU,all,125
2013,AFG,ROU,f,10
2013,AFG,ROU,m,32
2013,AFG,RUS,all,1573
2013,AFG,RUS,f,0
2013,AFG,RUS,m,0
2013,AFG,SAU,all,14
2013,AFG,SAU,f,14
2013,AFG,SAU,m,0
2013,AFG,SRB,all,42
2013,AFG,SRB,f,12
2013,AFG,SRB,m,30
2013,AFG,SVK,all,304
2013,AFG,SVK,f,0
2013,AFG,SVK,m,0
2013,AFG,SVN,all,44
2013,AFG,SVN,f,0
2013,AFG,SVN,m,44
2013,AFG,SWE,all,12197
2013,AFG,SWE,f,0
2013,AFG,SWE,m,0
2013,AFG,SYR,all,2598
2013,AFG,SYR,f,1232
2013,AFG,SYR,m,1366
2013,AFG,THA,all,36
2013,AFG,THA,f,26
2013,AFG,THA,m,10
2013,AFG,TJK,all,4257
2013,AFG,TJK,f,100
2013,AFG,TJK,m,106
2013,AFG,TKM,all,38
2013,AFG,TKM,f,20
2013,AFG,TKM,m,18
2013,AFG,TUR,all,26256
2013,AFG,TUR,f,7964
2013,AFG,TUR,m,11118
2013,AFG,UKR,all,3754
2013,AFG,UKR,f,435
2013,AFG,UKR,m,1262
2013,AFG,USA,all,1309
2013,AFG,USA,f,0
2013,AFG,USA,m,0
2013,AFG,UZB,all,266
2013,AFG,UZB,f,120
2013,AFG,UZB,m,146
2013,AFG,VEN,all,10
2013,AFG,VEN,f,0
2013,AFG,VEN,m,10
2013,AFG,ZAF,all,20
2013,AFG,ZAF,f,0
2013,AFG,ZAF,m,0
2013,IRN,AFG,all,104
2013,IRN,AFG,f,28
2013,IRN,AFG,m,76
2013,PAK,AFG,all,16870
2013,PAK,AFG,f,92
2013,PAK,AFG,m,66
2014,AFG,AFG,all,402568
2014,AFG,AFG,f,206052
2014,AFG,AFG,m,196516
2014,AFG,ARE,all,10
2014,AFG,ARE,f,0
2014,AFG,ARE,m,10
2014,AFG,ARG,all,10
2014,AFG,ARG,f,0
2014,AFG,ARG,m,10
2014,AFG,AUS,all,9022
2014,AFG,AUS,f,0
2014,AFG,AUS,m,0
2014,AFG,AUT,all,14793
2014,AFG,AUT,f,0
2014,AFG,AUT,m,0
2014,AFG,AZE,all,1236
2014,AFG,AZE,f,416
2014,AFG,AZE,m,820
2014,AFG,BEL,all,5803
2014,AFG,BEL,f,0
2014,AFG,BEL,m,0
2014,AFG,BGR,all,2845
2014,AFG,BGR,f,209
2014,AFG,BGR,m,2424
2014,AFG,BIH,all,14
2014,AFG,BIH,f,0
2014,AFG,BIH,m,14
2014,AFG,BLR,all,838
2014,AFG,BLR,f,322
2014,AFG,BLR,m,516
2014,AFG,BRA,all,140
2014,AFG,BRA,f,26
2014,AFG,BRA,m,114
2014,AFG,CAN,all,2894
2014,AFG,CAN,f,410
2014,AFG,CAN,m,740
2014,AFG,CHE,all,8971
2014,AFG,CHE,f,2861
2014,AFG,CHE,m,6110
2014,AFG,CHL,all,14
2014,AFG,CHL,f,0
2014,AFG,CHL,m,0
2014,AFG,CHN,all,14
2014,AFG,CHN,f,0
2014,AFG,CHN,m,14
2014,AFG,CUB,all,22
2014,AFG,CUB,f,12
2014,AFG,CUB,m,10
2014,AFG,CYP,all,20
2014,AFG,CYP,f,0
2014,AFG,CYP,m,0
2014,AFG,CZE,all,235
2014,AFG,CZE,f,0
2014,AFG,CZE,m,0
2014,AFG,DEU,all,93674
2014,AFG,DEU,f,34522
2014,AFG,DEU,m,59152
2014,AFG,DNK,all,2274
2014,AFG,DNK,f,0
2014,AFG,DNK,m,0
2014,AFG,DOM,all,10
2014,AFG,DOM,f,10
2014,AFG,DOM,m,0
2014,AFG,ECU,all,112
2014,AFG,ECU,f,0
2014,AFG,ECU,m,0
2014,AFG,EGY,all,50
2014,AFG,EGY,f,26
2014,AFG,EGY,m,24
2014,AFG,ESP,all,275
2014,AFG,ESP,f,0
2014,AFG,ESP,m,0
2014,AFG,EST,all,30
2014,AFG,EST,f,0
2014,AFG,EST,m,30
2014,AFG,FIN,all,1576
2014,AFG,FIN,f,0
2014,AFG,FIN,m,0
2014,AFG,FJI,all,14
2014,AFG,FJI,f,14
2014,AFG,FJI,m,0
2014,AFG,FRA,all,4262
2014,AFG,FRA,f,868
2014,AFG,FRA,m,2970
2014,AFG,GBR,all,10948
2014,AFG,GBR,f,0
2014,AFG,GBR,m,0
2014,AFG,GEO,all,30
2014,AFG,GEO,f,10
2014,AFG,GEO,m,20
2014,AFG,GRC,all,2225
2014,AFG,GRC,f,0
2014,AFG,GRC,m,0
2014,AFG,HKG,all,20
2014,AFG,HKG,f,0
2014,AFG,HKG,m,20
2014,AFG,HRV,all,54
2014,AFG,HRV,f,10
2014,AFG,HRV,m,44
2014,AFG,HUN,all,3442
2014,AFG,HUN,f,0
2014,AFG,HUN,m,0
2014,AFG,IDN,all,11710
2014,AFG,IDN,f,1646
2014,AFG,IDN,m,10064
2014,AFG,IND,all,23400
2014,AFG,IND,f,12338
2014,AFG,IND,m,11062
2014,AFG,IRL,all,287
2014,AFG,IRL,f,0
2014,AFG,IRL,m,0
2014,AFG,IRN,all,950033
2014,AFG,IRN,f,28540
2014,AFG,IRN,m,29902
2014,AFG,IRQ,all,272
2014,AFG,IRQ,f,146
2014,AFG,IRQ,m,126
2014,AFG,ISL,all,21
2014,AFG,ISL,f,0
2014,AFG,ISL,m,0
2014,AFG,ITA,all,10769
2014,AFG,ITA,f,0
2014,AFG,ITA,m,0
2014,AFG,JOR,all,38
2014,AFG,JOR,f,10
2014,AFG,JOR,m,28
2014,AFG,JPN,all,48
2014,AFG,JPN,f,11
2014,AFG,JPN,m,23
2014,AFG,KAZ,all,1204
2014,AFG,KAZ,f,540
2014,AFG,KAZ,m,664
2014,AFG,KEN,all,10
2014,AFG,KEN,f,0
2014,AFG,KEN,m,10
2014,AFG,KGZ,all,1038
2014,AFG,KGZ,f,458
2014,AFG,KGZ,m,580
2014,AFG,KOR,all,98
2014,AFG,KOR,f,14
2014,AFG,KOR,m,84
2014,AFG,LBN,all,76
2014,AFG,LBN,f,34
2014,AFG,LBN,m,42
2014,AFG,LKA,all,244
2014,AFG,LKA,f,86
2014,AFG,LKA,m,158
2014,AFG,LTU,all,232
2014,AFG,LTU,f,42
2014,AFG,LTU,m,106
2014,AFG,LUX,all,52
2014,AFG,LUX,f,13
2014,AFG,LUX,m,39
2014,AFG,LVA,all,80
2014,AFG,LVA,f,28
2014,AFG,LVA,m,52
2014,AFG,MDA,all,46
2014,AFG,MDA,f,10
2014,AFG,MDA,m,36
2014,AFG,MEX,all,6
2014,AFG,MEX,f,0
2014,AFG,MEX,m,0
2014,AFG,MKD,all,1116
2014,AFG,MKD,f,228
2014,AFG,MKD,m,888
2014,AFG,MYS,all,792
2014,AFG,MYS,f,332
2014,AFG,MYS,m,460
2014,AFG,NGA,all,10
2014,AFG,NGA,f,0
2014,AFG,NGA,m,10
2014,AFG,NLD,all,6543
2014,AFG,NLD,f,0
2014,AFG,NLD,m,0
2014,AFG,NOR,all,6006
2014,AFG,NOR,f,0
2014,AFG,NOR,m,0
2014,AFG,NPL,all,134
2014,AFG,NPL,f,52
2014,AFG,NPL,m,82
2014,AFG,NRU,all,81
2014,AFG,NRU,f,0
2014,AFG,NRU,m,0
2014,AFG,NZL,all,36
2014,AFG,NZL,f,0
2014,AFG,NZL,m,0
2014,AFG,PAK,all,3020744
2014,AFG,PAK,f,1421684
2014,AFG,PAK,m,1599060
2014,AFG,PAN,all,16
2014,AFG,PAN,f,0
2014,AFG,PAN,m,16
2014,AFG,PHL,all,10
2014,AFG,PHL,f,0
2014,AFG,PHL,m,10
2014,AFG,PNG,all,96
2014,AFG,PNG,f,0
2014,AFG,PNG,m,0
2014,AFG,POL,all,98
2014,AFG,POL,f,0
2014,AFG,POL,m,0
2014,AFG,PRT,all,10
2014,AFG,PRT,f,0
2014,AFG,PRT,m,0
2014,AFG,ROU,all,279
2014,AFG,ROU,f,50
2014,AFG,ROU,m,229
2014,AFG,RUS,all,1299
2014,AFG,RUS,f,0
2014,AFG,RUS,m,0
2014,AFG,RWA,all,12
2014,AFG,RWA,f,12
2014,AFG,RWA,m,0
2014,AFG,SAU,all,14
2014,AFG,SAU,f,14
2014,AFG,SAU,m,0
2014,AFG,SEN,all,18
2014,AFG,SEN,f,18
2014,AFG,SEN,m,0
2014,AFG,SRB,all,116
2014,AFG,SRB,f,20
2014,AFG,SRB,m,96
2014,AFG,SVK,all,278
2014,AFG,SVK,f,0
2014,AFG,SVK,m,0
2014,AFG,SVN,all,68
2014,AFG,SVN,f,0
2014,AFG,SVN,m,68
2014,AFG,SWE,all,14353
2014,AFG,SWE,f,0
2014,AFG,SWE,m,0
2014,AFG,SYR,all,2930
2014,AFG,SYR,f,1416
2014,AFG,SYR,m,1514
2014,AFG,THA,all,106
2014,AFG,THA,f,36
2014,AFG,THA,m,70
2014,AFG,TJK,all,2175
2014,AFG,TJK,f,394
2014,AFG,TJK,m,334
2014,AFG,TKM,all,38
2014,AFG,TKM,f,20
2014,AFG,TKM,m,18
2014,AFG,TUR,all,66464
2014,AFG,TUR,f,24128
2014,AFG,TUR,m,42336
2014,AFG,UKR,all,3941
2014,AFG,UKR,f,578
2014,AFG,UKR,m,1819
2014,AFG,USA,all,1622
2014,AFG,USA,f,0
2014,AFG,USA,m,0
2014,AFG,UZB,all,246
2014,AFG,UZB,f,98
2014,AFG,UZB,m,148
2014,AFG,VEN,all,10
2014,AFG,VEN,f,0
2014,AFG,VEN,m,10
2014,AFG,ZAF,all,15
2014,AFG,ZAF,f,5
2014,AFG,ZAF,m,5
2014,IRN,AFG,all,114
2014,IRN,AFG,f,48
2014,IRN,AFG,m,66
2014,PAK,AFG,all,560524
2014,PAK,AFG,f,285840
2014,PAK,AFG,m,274684
2014,TJK,AFG,all,10
2014,TJK,AFG,f,0
2014,TJK,AFG,m,10
2015,AFG,AFG,all,300634
2015,AFG,AFG,f,151338
2015,AFG,AFG,m,149296
2015,AFG,ARG,all,10
2015,AFG,ARG,f,0
2015,AFG,ARG,m,10
2015,AFG,AUS,all,9207
2015,AFG,AUS,f,0
2015,AFG,AUS,m,0
2015,AFG,AUT,all,41725
2015,AFG,AUT,f,0
2015,AFG,AUT,m,0
2015,AFG,AZE,all,1226
2015,AFG,AZE,f,414
2015,AFG,AZE,m,812
2015,AFG,BEL,all,4577
2015,AFG,BEL,f,978
2015,AFG,BEL,m,1956
2015,AFG,BGR,all,3438
2015,AFG,BGR,f,114
2015,AFG,BGR,m,3127
2015,AFG,BLR,all,816
2015,AFG,BLR,f,314
2015,AFG,BLR,m,502
2015,AFG,BRA,all,238
2015,AFG,BRA,f,54
2015,AFG,BRA,m,184
2015,AFG,CAN,all,3258
2015,AFG,CAN,f,286
2015,AFG,CAN,m,436
2015,AFG,CHE,all,22677
2015,AFG,CHE,f,6041
2015,AFG,CHE,m,16636
2015,AFG,CHL,all,14
2015,AFG,CHL,f,0
2015,AFG,CHL,m,0
2015,AFG,CHN,all,14
2015,AFG,CHN,f,0
2015,AFG,CHN,m,14
2015,AFG,COL,all,20
2015,AFG,COL,f,10
2015,AFG,COL,m,10
2015,AFG,CUB,all,74
2015,AFG,CUB,f,12
2015,AFG,CUB,m,62
2015,AFG,CYP,all,21
2015,AFG,CYP,f,0
2015,AFG,CYP,m,0
2015,AFG,CZE,all,240
2015,AFG,CZE,f,0
2015,AFG,CZE,m,0
2015,AFG,DEU,all,145256
2015,AFG,DEU,f,48836
2015,AFG,DEU,m,96420
2015,AFG,DNK,all,2383
2015,AFG,DNK,f,0
2015,AFG,DNK,m,0
2015,AFG,DOM,all,10
2015,AFG,DOM,f,10
2015,AFG,DOM,m,0
2015,AFG,ECU,all,198
2015,AFG,ECU,f,90
2015,AFG,ECU,m,108
2015,AFG,EGY,all,66
2015,AFG,EGY,f,26
2015,AFG,EGY,m,40
2015,AFG,ESP,all,309
2015,AFG,ESP,f,0
2015,AFG,ESP,m,0
2015,AFG,EST,all,30
2015,AFG,EST,f,0
2015,AFG,EST,m,30
2015,AFG,FIN,all,4623
2015,AFG,FIN,f,0
2015,AFG,FIN,m,0
2015,AFG,FJI,all,14
2015,AFG,FJI,f,14
2015,AFG,FJI,m,0
2015,AFG,FRA,all,6507
2015,AFG,FRA,f,960
2015,AFG,FRA,m,3437
2015,AFG,GBR,all,11890
2015,AFG,GBR,f,0
2015,AFG,GBR,m,0
2015,AFG,GEO,all,22
2015,AFG,GEO,f,0
2015,AFG,GEO,m,22
2015,AFG,GRC,all,5810
2015,AFG,GRC,f,0
2015,AFG,GRC,m,0
2015,AFG,HKG,all,16
2015,AFG,HKG,f,0
2015,AFG,HKG,m,16
2015,AFG,HRV,all,44
2015,AFG,HRV,f,10
2015,AFG,HRV,m,34
2015,AFG,HUN,all,9411
2015,AFG,HUN,f,10
2015,AFG,HUN,m,193
2015,AFG,IDN,all,13344
2015,AFG,IDN,f,2310
2015,AFG,IDN,m,11034
2015,AFG,IND,all,25848
2015,AFG,IND,f,13710
2015,AFG,IND,m,12138
2015,AFG,IRL,all,688
2015,AFG,IRL,f,40
2015,AFG,IRL,m,648
2015,AFG,IRN,all,951175
2015,AFG,IRN,f,27426
2015,AFG,IRN,m,28564
2015,AFG,IRQ,all,284
2015,AFG,IRQ,f,164
2015,AFG,IRQ,m,120
2015,AFG,ISL,all,33
2015,AFG,ISL,f,0
2015,AFG,ISL,m,0
2015,AFG,ITA,all,14893
2015,AFG,ITA,f,0
2015,AFG,ITA,m,0
2015,AFG,JOR,all,34
2015,AFG,JOR,f,0
2015,AFG,JOR,m,34
2015,AFG,JPN,all,54
2015,AFG,JPN,f,0
2015,AFG,JPN,m,0
2015,AFG,KAZ,all,1386
2015,AFG,KAZ,f,560
2015,AFG,KAZ,m,826
2015,AFG,KEN,all,10
2015,AFG,KEN,f,0
2015,AFG,KEN,m,10
2015,AFG,KGZ,all,752
2015,AFG,KGZ,f,336
2015,AFG,KGZ,m,416
2015,AFG,KOR,all,104
2015,AFG,KOR,f,24
2015,AFG,KOR,m,80
2015,AFG,LBN,all,66
2015,AFG,LBN,f,24
2015,AFG,LBN,m,42
2015,AFG,LIE,all,7
2015,AFG,LIE,f,0
2015,AFG,LIE,m,0
2015,AFG,LKA,all,462
2015,AFG,LKA,f,166
2015,AFG,LKA,m,296
2015,AFG,LTU,all,214
2015,AFG,LTU,f,34
2015,AFG,LTU,m,86
2015,AFG,LUX,all,258
2015,AFG,LUX,f,68
2015,AFG,LUX,m,190
2015,AFG,LVA,all,69
2015,AFG,LVA,f,0
2015,AFG,LVA,m,0
2015,AFG,MDA,all,52
2015,AFG,MDA,f,10
2015,AFG,MDA,m,42
2015,AFG,MEX,all,6
2015,AFG,MEX,f,0
2015,AFG,MEX,m,0
2015,AFG,MNG,all,10
2015,AFG,MNG,f,0
2015,AFG,MNG,m,10
2015,AFG,MYS,all,1018
2015,AFG,MYS,f,424
2015,AFG,MYS,m,594
2015,AFG,NGA,all,10
2015,AFG,NGA,f,0
2015,AFG,NGA,m,10
2015,AFG,NLD,all,8163
2015,AFG,NLD,f,0
2015,AFG,NLD,m,0
2015,AFG,NOR,all,11760
2015,AFG,NOR,f,0
2015,AFG,NOR,m,0
2015,AFG,NPL,all,138
2015,AFG,NPL,f,64
2015,AFG,NPL,m,74
2015,AFG,NRU,all,48
2015,AFG,NRU,f,0
2015,AFG,NRU,m,0
2015,AFG,NZL,all,45
2015,AFG,NZL,f,0
2015,AFG,NZL,m,0
2015,AFG,PAK,all,3133900
2015,AFG,PAK,f,1473080
2015,AFG,PAK,m,1660820
2015,AFG,PAN,all,16
2015,AFG,PAN,f,0
2015,AFG,PAN,m,16
2015,AFG,PHL,all,10
2015,AFG,PHL,f,0
2015,AFG,PHL,m,10
2015,AFG,PNG,all,34
2015,AFG,PNG,f,0
2015,AFG,PNG,m,0
2015,AFG,POL,all,102
2015,AFG,POL,f,0
2015,AFG,POL,m,0
2015,AFG,PRT,all,11
2015,AFG,PRT,f,0
2015,AFG,PRT,m,0
2015,AFG,ROU,all,323
2015,AFG,ROU,f,61
2015,AFG,ROU,m,262
2015,AFG,RUS,all,1236
2015,AFG,RUS,f,0
2015,AFG,RUS,m,0
2015,AFG,SDN,all,12
2015,AFG,SDN,f,0
2015,AFG,SDN,m,12
2015,AFG,SEN,all,18
2015,AFG,SEN,f,18
2015,AFG,SEN,m,0
2015,AFG,SRB,all,70
2015,AFG,SRB,f,0
2015,AFG,SRB,m,70
2015,AFG,SVK,all,279
2015,AFG,SVK,f,0
2015,AFG,SVK,m,0
2015,AFG,SVN,all,76
2015,AFG,SVN,f,0
2015,AFG,SVN,m,76
2015,AFG,SWE,all,53678
2015,AFG,SWE,f,0
2015,AFG,SWE,m,0
2015,AFG,SYR,all,2974
2015,AFG,SYR,f,1430
2015,AFG,SYR,m,1544
2015,AFG,THA,all,128
2015,AFG,THA,f,44
2015,AFG,THA,m,84
2015,AFG,TJK,all,2288
2015,AFG,TJK,f,982
2015,AFG,TJK,m,1306
2015,AFG,TKM,all,36
2015,AFG,TKM,f,18
2015,AFG,TKM,m,18
2015,AFG,TUR,all,188004
2015,AFG,TUR,f,61278
2015,AFG,TUR,m,126726
2015,AFG,UKR,all,4341
2015,AFG,UKR,f,461
2015,AFG,UKR,m,1059
2015,AFG,USA,all,1970
2015,AFG,USA,f,0
2015,AFG,USA,m,0
2015,AFG,UZB,all,212
2015,AFG,UZB,f,82
2015,AFG,UZB,m,130
2015,AFG,VEN,all,10
2015,AFG,VEN,f,0
2015,AFG,VEN,m,10
2015,AFG,ZAF,all,15
2015,AFG,ZAF,f,0
2015,AFG,ZAF,m,0
2015,IRN,AFG,all,100
2015,IRN,AFG,f,24
2015,IRN,AFG,m,76
2015,PAK,AFG,all,474178
2015,PAK,AFG,f,239876
2015,PAK,AFG,m,234302
2015,TJK,AFG,all,14
2015,TJK,AFG,f,0
2015,TJK,AFG,m,14
2016,AFG,AFG,all,228442
2016,AFG,AFG,f,112242
2016,AFG,AFG,m,116200
2016,AFG,ARE,all,36
2016,AFG,ARE,f,20
2016,AFG,ARE,m,16
2016,AFG,ARG,all,10
2016,AFG,ARG,f,0
2016,AFG,ARG,m,10
2016,AFG,AUS,all,11294
2016,AFG,AUS,f,0
2016,AFG,AUS,m,0
2016,AFG,AUT,all,50003
2016,AFG,AUT,f,0
2016,AFG,AUT,m,0
2016,AFG,AZE,all,1182
2016,AFG,AZE,f,410
2016,AFG,AZE,m,772
2016,AFG,BEL,all,9658
2016,AFG,BEL,f,990
2016,AFG,BEL,m,2211
2016,AFG,BGR,all,7806
2016,AFG,BGR,f,0
2016,AFG,BGR,m,0
2016,AFG,BIH,all,10
2016,AFG,BIH,f,0
2016,AFG,BIH,m,10
2016,AFG,BLR,all,466
2016,AFG,BLR,f,156
2016,AFG,BLR,m,310
2016,AFG,BRA,all,230
2016,AFG,BRA,f,59
2016,AFG,BRA,m,171
2016,AFG,CAN,all,3633
2016,AFG,CAN,f,602
2016,AFG,CAN,m,1076
2016,AFG,CHE,all,25655
2016,AFG,CHE,f,6777
2016,AFG,CHE,m,18878
2016,AFG,CHL,all,13
2016,AFG,CHL,f,0
2016,AFG,CHL,m,0
2016,AFG,CHN,all,50
2016,AFG,CHN,f,40
2016,AFG,CHN,m,10
2016,AFG,COL,all,16
2016,AFG,COL,f,0
2016,AFG,COL,m,16
2016,AFG,CUB,all,90
2016,AFG,CUB,f,24
2016,AFG,CUB,m,66
2016,AFG,CYP,all,14
2016,AFG,CYP,f,0
2016,AFG,CYP,m,0
2016,AFG,CZE,all,250
2016,AFG,CZE,f,0
2016,AFG,CZE,m,0
2016,AFG,DEU,all,345628
2016,AFG,DEU,f,103790
2016,AFG,DEU,m,241838
2016,AFG,DNK,all,4053
2016,AFG,DNK,f,257
2016,AFG,DNK,m,1054
2016,AFG,DOM,all,10
2016,AFG,DOM,f,10
2016,AFG,DOM,m,0
2016,AFG,EGY,all,70
2016,AFG,EGY,f,28
2016,AFG,EGY,m,42
2016,AFG,ESP,all,350
2016,AFG,ESP,f,0
2016,AFG,ESP,m,0
2016,AFG,EST,all,23
2016,AFG,EST,f,0
2016,AFG,EST,m,0
2016,AFG,FIN,all,3202
2016,AFG,FIN,f,0
2016,AFG,FIN,m,0
2016,AFG,FJI,all,14
2016,AFG,FJI,f,14
2016,AFG,FJI,m,0
2016,AFG,FRA,all,11865
2016,AFG,FRA,f,1226
2016,AFG,FRA,m,6459
2016,AFG,GBR,all,12545
2016,AFG,GBR,f,0
2016,AFG,GBR,m,0
2016,AFG,GEO,all,28
2016,AFG,GEO,f,18
2016,AFG,GEO,m,10
2016,AFG,GRC,all,15657
2016,AFG,GRC,f,0
2016,AFG,GRC,m,0
2016,AFG,HRV,all,358
2016,AFG,HRV,f,88
2016,AFG,HRV,m,270
2016,AFG,HUN,all,2400
2016,AFG,HUN,f,0
2016,AFG,HUN,m,0
2016,AFG,IDN,all,14308
2016,AFG,IDN,f,3006
2016,AFG,IDN,m,11302
2016,AFG,IND,all,23896
2016,AFG,IND,f,12206
2016,AFG,IND,m,11690
2016,AFG,IRL,all,676
2016,AFG,IRL,f,42
2016,AFG,IRL,m,634
2016,AFG,IRN,all,951149
2016,AFG,IRN,f,27394
2016,AFG,IRN,m,28544
2016,AFG,IRQ,all,222
2016,AFG,IRQ,f,126
2016,AFG,IRQ,m,96
2016,AFG,ISL,all,29
2016,AFG,ISL,f,0
2016,AFG,ISL,m,0
2016,AFG,ITA,all,17959
2016,AFG,ITA,f,0
2016,AFG,ITA,m,0
2016,AFG,JOR,all,34
2016,AFG,JOR,f,0
2016,AFG,JOR,m,34
2016,AFG,JPN,all,49
2016,AFG,JPN,f,0
2016,AFG,JPN,m,0
2016,AFG,KAZ,all,1348
2016,AFG,KAZ,f,614
2016,AFG,KAZ,m,734
2016,AFG,KEN,all,16
2016,AFG,KEN,f,0
2016,AFG,KEN,m,16
2016,AFG,KGZ,all,628
2016,AFG,KGZ,f,326
2016,AFG,KGZ,m,302
2016,AFG,KOR,all,82
2016,AFG,KOR,f,24
2016,AFG,KOR,m,58
2016,AFG,LBN,all,56
2016,AFG,LBN,f,24
2016,AFG,LBN,m,32
2016,AFG,LIE,all,7
2016,AFG,LIE,f,0
2016,AFG,LIE,m,0
2016,AFG,LKA,all,376
2016,AFG,LKA,f,146
2016,AFG,LKA,m,230
2016,AFG,LTU,all,229
2016,AFG,LTU,f,0
2016,AFG,LTU,m,0
2016,AFG,LUX,all,273
2016,AFG,LUX,f,67
2016,AFG,LUX,m,206
2016,AFG,LVA,all,54
2016,AFG,LVA,f,0
2016,AFG,LVA,m,0
2016,AFG,MDA,all,52
2016,AFG,MDA,f,10
2016,AFG,MDA,m,42
2016,AFG,MDG,all,10
2016,AFG,MDG,f,0
2016,AFG,MDG,m,10
2016,AFG,MEX,all,6
2016,AFG,MEX,f,0
2016,AFG,MEX,m,0
2016,AFG,MKD,all,10
2016,AFG,MKD,f,10
2016,AFG,MKD,m,0
2016,AFG,MLT,all,7
2016,AFG,MLT,f,0
2016,AFG,MLT,m,0
2016,AFG,MNE,all,42
2016,AFG,MNE,f,0
2016,AFG,MNE,m,42
2016,AFG,MNG,all,10
2016,AFG,MNG,f,10
2016,AFG,MNG,m,0
2016,AFG,MRT,all,14
2016,AFG,MRT,f,0
2016,AFG,MRT,m,14
2016,AFG,MYS,all,1412
2016,AFG,MYS,f,614
2016,AFG,MYS,m,798
2016,AFG,NGA,all,10
2016,AFG,NGA,f,0
2016,AFG,NGA,m,10
2016,AFG,NLD,all,7463
2016,AFG,NLD,f,0
2016,AFG,NLD,m,0
2016,AFG,NOR,all,9020
2016,AFG,NOR,f,0
2016,AFG,NOR,m,0
2016,AFG,NPL,all,118
2016,AFG,NPL,f,56
2016,AFG,NPL,m,62
2016,AFG,NRU,all,48
2016,AFG,NRU,f,0
2016,AFG,NRU,m,0
2016,AFG,NZL,all,46
2016,AFG,NZL,f,0
2016,AFG,NZL,m,0
2016,AFG,PAK,all,2713214
2016,AFG,PAK,f,1261274
2016,AFG,PAK,m,1451940
2016,AFG,PAN,all,16
2016,AFG,PAN,f,0
2016,AFG,PAN,m,16
2016,AFG,PHL,all,24
2016,AFG,PHL,f,12
2016,AFG,PHL,m,12
2016,AFG,PNG,all,28
2016,AFG,PNG,f,0
2016,AFG,PNG,m,0
2016,AFG,POL,all,100
2016,AFG,POL,f,0
2016,AFG,POL,m,0
2016,AFG,PRT,all,25
2016,AFG,PRT,f,0
2016,AFG,PRT,m,0
2016,AFG,ROU,all,258
2016,AFG,ROU,f,46
2016,AFG,ROU,m,212
2016,AFG,RUS,all,935
2016,AFG,RUS,f,0
2016,AFG,RUS,m,0
2016,AFG,SDN,all,12
2016,AFG,SDN,f,0
2016,AFG,SDN,m,12
2016,AFG,SEN,all,16
2016,AFG,SEN,f,16
2016,AFG,SEN,m,0
2016,AFG,SRB,all,3519
2016,AFG,SRB,f,66
2016,AFG,SRB,m,86
2016,AFG,SVK,all,287
2016,AFG,SVK,f,0
2016,AFG,SVK,m,0
2016,AFG,SVN,all,258
2016,AFG,SVN,f,36
2016,AFG,SVN,m,222
2016,AFG,SWE,all,50775
2016,AFG,SWE,f,0
2016,AFG,SWE,m,0
2016,AFG,SYR,all,2932
2016,AFG,SYR,f,1390
2016,AFG,SYR,m,1542
2016,AFG,THA,all,142
2016,AFG,THA,f,50
2016,AFG,THA,m,92
2016,AFG,TJK,all,3142
2016,AFG,TJK,f,0
2016,AFG,TJK,m,0
2016,AFG,TKM,all,38
2016,AFG,TKM,f,18
2016,AFG,TKM,m,20
2016,AFG,TUR,all,236232
2016,AFG,TUR,f,77510
2016,AFG,TUR,m,158722
2016,AFG,UKR,all,4406
2016,AFG,UKR,f,466
2016,AFG,UKR,m,1031
2016,AFG,USA,all,2250
2016,AFG,USA,f,0
2016,AFG,USA,m,0
2016,AFG,UZB,all,52
2016,AFG,UZB,f,18
2016,AFG,UZB,m,34
2016,AFG,VEN,all,20
2016,AFG,VEN,f,10
2016,AFG,VEN,m,10
2016,AFG,ZAF,all,6
2016,AFG,ZAF,f,0
2016,AFG,ZAF,m,0
2016,IRN,AFG,all,98
2016,IRN,AFG,f,18
2016,IRN,AFG,m,80
2016,PAK,AFG,all,119672
2016,PAK,AFG,f,52890
2016,PAK,AFG,m,66782
2016,TJK,AFG,all,16
2016,TJK,AFG,f,0
2016,TJK,AFG,m,16
2017,AFG,AFG,all,896064
2017,AFG,AFG,f,445104
2017,AFG,AFG,m,450960
2017,AFG,ARE,all,38
2017,AFG,ARE,f,22
2017,AFG,ARE,m,16
2017,AFG,ARG,all,28
2017,AFG,ARG,f,0
2017,AFG,ARG,m,28
2017,AFG,ARM,all,10
2017,AFG,ARM,f,0
2017,AFG,ARM,m,10
2017,AFG,AUS,all,12717
2017,AFG,AUS,f,0
2017,AFG,AUS,m,0
2017,AFG,AUT,all,51172
2017,AFG,AUT,f,0
