;WEEK;ADMIN1;FATALITIES;CENTROID_LATITUDE;CENTROID_LONGITUDE;YEAR;MONTH;DAY
22418;06-luglio-2024;Takhar;1;36,6997;69,6309;2024;7;6
22419;27-luglio-2024;Takhar;1;36,6997;69,6309;2024;7;27
22420;03-agosto-2024;Takhar;2;36,6997;69,6309;2024;8;3
22421;31-agosto-2024;Takhar;2;36,6997;69,6309;2024;8;31
22422;12-ottobre-2024;Takhar;1;36,6997;69,6309;2024;10;12
22423;19-ottobre-2024;Takhar;2;36,6997;69,6309;2024;10;19
22424;07-dicembre-2024;Takhar;1;36,6997;69,6309;2024;12;7
22425;01-febbraio-2025;Takhar;3;36,6997;69,6309;2025;2;1
22426;08-febbraio-2025;Takhar;2;36,6997;69,6309;2025;2;8
22427;15-febbraio-2025;Takhar;4;36,6997;69,6309;2025;2;15
22428;15-marzo-2025;Takhar;5;36,6997;69,6309;2025;3;15
22429;22-marzo-2025;Takhar;2;36,6997;69,6309;2025;3;22
22430;14-giugno-2025;Takhar;2;36,6997;69,6309;2025;6;14
22431;19-luglio-2025;Takhar;1;36,6997;69,6309;2025;7;19
22432;26-luglio-2025;Takhar;1;36,6997;69,6309;2025;7;26
22433;02-agosto-2025;Takhar;1;36,6997;69,6309;2025;8;2
23012;31-dicembre-2016;Urozgan;10;32,8013;66,0076;2016;12;31
23013;07-gennaio-2017;Urozgan;4;32,8013;66,0076;2017;1;7
23014;14-gennaio-2017;Urozgan;29;32,8013;66,0076;2017;1;14
23015;21-gennaio-2017;Urozgan;108;32,8013;66,0076;2017;1;21
23016;28-gennaio-2017;Urozgan;12;32,8013;66,0076;2017;1;28
23017;04-febbraio-2017;Urozgan;13;32,8013;66,0076;2017;2;4
23018;11-febbraio-2017;Urozgan;6;32,8013;66,0076;2017;2;11
23019;18-febbraio-2017;Urozgan;14;32,8013;66,0076;2017;2;18
23020;25-febbraio-2017;Urozgan;16;32,8013;66,0076;2017;2;25
23021;04-marzo-2017;Urozgan;1;32,8013;66,0076;2017;3;4
23022;11-marzo-2017;Urozgan;21;32,8013;66,0076;2017;3;11
23023;18-marzo-2017;Urozgan;15;32,8013;66,0076;2017;3;18
23024;25-marzo-2017;Urozgan;68;32,8013;66,0076;2017;3;25
23025;01-aprile-2017;Urozgan;34;32,8013;66,0076;2017;4;1
23026;08-aprile-2017;Urozgan;7;32,8013;66,0076;2017;4;8
23027;15-aprile-2017;Urozgan;19;32,8013;66,0076;2017;4;15
23028;22-aprile-2017;Urozgan;40;32,8013;66,0076;2017;4;22
23029;29-aprile-2017;Urozgan;81;32,8013;66,0076;2017;4;29
23030;06-maggio-2017;Urozgan;79;32,8013;66,0076;2017;5;6
23031;13-maggio-2017;Urozgan;14;32,8013;66,0076;2017;5;13
23032;20-maggio-2017;Urozgan;34;32,8013;66,0076;2017;5;20
23033;27-maggio-2017;Urozgan;58;32,8013;66,0076;2017;5;27
23034;03-giugno-2017;Urozgan;26;32,8013;66,0076;2017;6;3
23035;10-giugno-2017;Urozgan;0;32,8013;66,0076;2017;6;10
23036;17-giugno-2017;Urozgan;13;32,8013;66,0076;2017;6;17
23037;24-giugno-2017;Urozgan;25;32,8013;66,0076;2017;6;24
23038;01-luglio-2017;Urozgan;32;32,8013;66,0076;2017;7;1
23039;08-luglio-2017;Urozgan;64;32,8013;66,0076;2017;7;8
23040;15-luglio-2017;Urozgan;28;32,8013;66,0076;2017;7;15
23041;22-luglio-2017;Urozgan;25;32,8013;66,0076;2017;7;22
23042;29-luglio-2017;Urozgan;46;32,8013;66,0076;2017;7;29
23043;05-agosto-2017;Urozgan;32;32,8013;66,0076;2017;8;5
23044;12-agosto-2017;Urozgan;11;32,8013;66,0076;2017;8;12
23045;19-agosto-2017;Urozgan;40;32,8013;66,0076;2017;8;19
23046;26-agosto-2017;Urozgan;16;32,8013;66,0076;2017;8;26
23047;02-settembre-2017;Urozgan;14;32,8013;66,0076;2017;9;2
23048;09-settembre-2017;Urozgan;38;32,8013;66,0076;2017;9;9
23049;16-settembre-2017;Urozgan;20;32,8013;66,0076;2017;9;16
23050;23-settembre-2017;Urozgan;20;32,8013;66,0076;2017;9;23
23051;30-settembre-2017;Urozgan;133;32,8013;66,0076;2017;9;30
23052;07-ottobre-2017;Urozgan;15;32,8013;66,0076;2017;10;7
23053;14-ottobre-2017;Urozgan;22;32,8013;66,0076;2017;10;14
23054;21-ottobre-2017;Urozgan;50;32,8013;66,0076;2017;10;21
23055;28-ottobre-2017;Urozgan;29;32,8013;66,0076;2017;10;28
23056;04-novembre-2017;Urozgan;40;32,8013;66,0076;2017;11;4
23057;11-novembre-2017;Urozgan;14;32,8013;66,0076;2017;11;11
23058;18-novembre-2017;Urozgan;17;32,8013;66,0076;2017;11;18
23059;25-novembre-2017;Urozgan;51;32,8013;66,0076;2017;11;25
23060;02-dicembre-2017;Urozgan;47;32,8013;66,0076;2017;12;2
23061;09-dicembre-2017;Urozgan;34;32,8013;66,0076;2017;12;9
23062;16-dicembre-2017;Urozgan;49;32,8013;66,0076;2017;12;16
23063;23-dicembre-2017;Urozgan;78;32,8013;66,0076;2017;12;23
23064;30-dicembre-2017;Urozgan;10;32,8013;66,0076;2017;12;30
23065;06-gennaio-2018;Urozgan;83;32,8013;66,0076;2018;1;6
23066;13-gennaio-2018;Urozgan;21;32,8013;66,0076;2018;1;13
23067;20-gennaio-2018;Urozgan;9;32,8013;66,0076;2018;1;20
23068;27-gennaio-2018;Urozgan;8;32,8013;66,0076;2018;1;27
23069;03-febbraio-2018;Urozgan;23;32,8013;66,0076;2018;2;3
23070;10-febbraio-2018;Urozgan;80;32,8013;66,0076;2018;2;10
23071;17-febbraio-2018;Urozgan;5;32,8013;66,0076;2018;2;17
23072;24-febbraio-2018;Urozgan;19;32,8013;66,0076;2018;2;24
23073;03-marzo-2018;Urozgan;8;32,8013;66,0076;2018;3;3
23074;10-marzo-2018;Urozgan;14;32,8013;66,0076;2018;3;10
23075;17-marzo-2018;Urozgan;10;32,8013;66,0076;2018;3;17
23076;24-marzo-2018;Urozgan;61;32,8013;66,0076;2018;3;24
23077;31-marzo-2018;Urozgan;42;32,8013;66,0076;2018;3;31
23078;07-aprile-2018;Urozgan;62;32,8013;66,0076;2018;4;7
23079;14-aprile-2018;Urozgan;29;32,8013;66,0076;2018;4;14
23080;21-aprile-2018;Urozgan;40;32,8013;66,0076;2018;4;21
23081;28-aprile-2018;Urozgan;17;32,8013;66,0076;2018;4;28
23082;05-maggio-2018;Urozgan;24;32,8013;66,0076;2018;5;5
23083;12-maggio-2018;Urozgan;51;32,8013;66,0076;2018;5;12
23084;19-maggio-2018;Urozgan;87;32,8013;66,0076;2018;5;19
23085;26-maggio-2018;Urozgan;199;32,8013;66,0076;2018;5;26
23086;02-giugno-2018;Urozgan;66;32,8013;66,0076;2018;6;2
23087;09-giugno-2018;Urozgan;10;32,8013;66,0076;2018;6;9
23088;16-giugno-2018;Urozgan;18;32,8013;66,0076;2018;6;16
23089;23-giugno-2018;Urozgan;13;32,8013;66,0076;2018;6;23
23090;30-giugno-2018;Urozgan;46;32,8013;66,0076;2018;6;30
23091;07-luglio-2018;Urozgan;68;32,8013;66,0076;2018;7;7
23092;14-luglio-2018;Urozgan;85;32,8013;66,0076;2018;7;14
23093;21-luglio-2018;Urozgan;1;32,8013;66,0076;2018;7;21
23094;28-luglio-2018;Urozgan;43;32,8013;66,0076;2018;7;28
23095;04-agosto-2018;Urozgan;57;32,8013;66,0076;2018;8;4
23096;11-agosto-2018;Urozgan;71;32,8013;66,0076;2018;8;11
23097;18-agosto-2018;Urozgan;69;32,8013;66,0076;2018;8;18
23098;25-agosto-2018;Urozgan;14;32,8013;66,0076;2018;8;25
23099;01-settembre-2018;Urozgan;31;32,8013;66,0076;2018;9;1
23100;08-settembre-2018;Urozgan;89;32,8013;66,0076;2018;9;8
23101;15-settembre-2018;Urozgan;22;32,8013;66,0076;2018;9;15
23102;22-settembre-2018;Urozgan;30;32,8013;66,0076;2018;9;22
23103;29-settembre-2018;Urozgan;11;32,8013;66,0076;2018;9;29
23104;06-ottobre-2018;Urozgan;54;32,8013;66,0076;2018;10;6
23105;13-ottobre-2018;Urozgan;26;32,8013;66,0076;2018;10;13
23106;20-ottobre-2018;Urozgan;11;32,8013;66,0076;2018;10;20
23107;27-ottobre-2018;Urozgan;60;32,8013;66,0076;2018;10;27
23108;03-novembre-2018;Urozgan;45;32,8013;66,0076;2018;11;3
23109;10-novembre-2018;Urozgan;81;32,8013;66,0076;2018;11;10
23110;17-novembre-2018;Urozgan;5;32,8013;66,0076;2018;11;17
23111;24-novembre-2018;Urozgan;42;32,8013;66,0076;2018;11;24
23112;01-dicembre-2018;Urozgan;17;32,8013;66,0076;2018;12;1
23113;08-dicembre-2018;Urozgan;54;32,8013;66,0076;2018;12;8
23114;15-dicembre-2018;Urozgan;32;32,8013;66,0076;2018;12;15
23115;22-dicembre-2018;Urozgan;23;32,8013;66,0076;2018;12;22
23116;29-dicembre-2018;Urozgan;46;32,8013;66,0076;2018;12;29
23117;05-gennaio-2019;Urozgan;103;32,8013;66,0076;2019;1;5
23118;12-gennaio-2019;Urozgan;34;32,8013;66,0076;2019;1;12
23119;19-gennaio-2019;Urozgan;39;32,8013;66,0076;2019;1;19
23120;26-gennaio-2019;Urozgan;23;32,8013;66,0076;2019;1;26
23121;02-febbraio-2019;Urozgan;0;32,8013;66,0076;2019;2;2
23122;09-febbraio-2019;Urozgan;50;32,8013;66,0076;2019;2;9
23123;16-febbraio-2019;Urozgan;29;32,8013;66,0076;2019;2;16
23124;23-febbraio-2019;Urozgan;46;32,8013;66,0076;2019;2;23
23125;02-marzo-2019;Urozgan;29;32,8013;66,0076;2019;3;2
23126;09-marzo-2019;Urozgan;105;32,8013;66,0076;2019;3;9
23127;16-marzo-2019;Urozgan;3;32,8013;66,0076;2019;3;16
23128;23-marzo-2019;Urozgan;23;32,8013;66,0076;2019;3;23
23129;30-marzo-2019;Urozgan;74;32,8013;66,0076;2019;3;30
23130;06-aprile-2019;Urozgan;57;32,8013;66,0076;2019;4;6
23131;13-aprile-2019;Urozgan;31;32,8013;66,0076;2019;4;13
23132;20-aprile-2019;Urozgan;15;32,8013;66,0076;2019;4;20
23133;27-aprile-2019;Urozgan;48;32,8013;66,0076;2019;4;27
23134;04-maggio-2019;Urozgan;24;32,8013;66,0076;2019;5;4
23135;11-maggio-2019;Urozgan;37;32,8013;66,0076;2019;5;11
23136;18-maggio-2019;Urozgan;8;32,8013;66,0076;2019;5;18
23137;25-maggio-2019;Urozgan;25;32,8013;66,0076;2019;5;25
23138;08-giugno-2019;Urozgan;33;32,8013;66,0076;2019;6;8
23139;15-giugno-2019;Urozgan;27;32,8013;66,0076;2019;6;15
23140;22-giugno-2019;Urozgan;61;32,8013;66,0076;2019;6;22
23141;29-giugno-2019;Urozgan;22;32,8013;66,0076;2019;6;29
23142;06-luglio-2019;Urozgan;38;32,8013;66,0076;2019;7;6
23143;13-luglio-2019;Urozgan;6;32,8013;66,0076;2019;7;13
23144;20-luglio-2019;Urozgan;42;32,8013;66,0076;2019;7;20
23145;27-luglio-2019;Urozgan;6;32,8013;66,0076;2019;7;27
23146;03-agosto-2019;Urozgan;22;32,8013;66,0076;2019;8;3
23147;10-agosto-2019;Urozgan;31;32,8013;66,0076;2019;8;10
23148;17-agosto-2019;Urozgan;19;32,8013;66,0076;2019;8;17
23149;24-agosto-2019;Urozgan;49;32,8013;66,0076;2019;8;24
23150;31-agosto-2019;Urozgan;41;32,8013;66,0076;2019;8;31
23151;07-settembre-2019;Urozgan;63;32,8013;66,0076;2019;9;7
23152;14-settembre-2019;Urozgan;17;32,8013;66,0076;2019;9;14
23153;21-settembre-2019;Urozgan;48;32,8013;66,0076;2019;9;21
23154;28-settembre-2019;Urozgan;5;32,8013;66,0076;2019;9;28
23155;05-ottobre-2019;Urozgan;19;32,8013;66,0076;2019;10;5
23156;12-ottobre-2019;Urozgan;6;32,8013;66,0076;2019;10;12
23157;19-ottobre-2019;Urozgan;2;32,8013;66,0076;2019;10;19
23158;26-ottobre-2019;Urozgan;1;32,8013;66,0076;2019;10;26
23159;02-novembre-2019;Urozgan;10;32,8013;66,0076;2019;11;2
23160;09-novembre-2019;Urozgan;12;32,8013;66,0076;2019;11;9
23161;23-novembre-2019;Urozgan;4;32,8013;66,0076;2019;11;23
23162;30-novembre-2019;Urozgan;13;32,8013;66,0076;2019;11;30
23163;07-dicembre-2019;Urozgan;37;32,8013;66,0076;2019;12;7
23164;14-dicembre-2019;Urozgan;54;32,8013;66,0076;2019;12;14
23165;21-dicembre-2019;Urozgan;43;32,8013;66,0076;2019;12;21
23166;28-dicembre-2019;Urozgan;13;32,8013;66,0076;2019;12;28
23167;04-gennaio-2020;Urozgan;2;32,8013;66,0076;2020;1;4
23168;11-gennaio-2020;Urozgan;2;32,8013;66,0076;2020;1;11
23169;18-gennaio-2020;Urozgan;15;32,8013;66,0076;2020;1;18
23170;25-gennaio-2020;Urozgan;32;32,8013;66,0076;2020;1;25
23171;01-febbraio-2020;Urozgan;28;32,8013;66,0076;2020;2;1
23172;08-febbraio-2020;Urozgan;14;32,8013;66,0076;2020;2;8
23173;15-febbraio-2020;Urozgan;26;32,8013;66,0076;2020;2;15
23174;22-febbraio-2020;Urozgan;1;32,8013;66,0076;2020;2;22
23175;29-febbraio-2020;Urozgan;24;32,8013;66,0076;2020;2;29
23176;07-marzo-2020;Urozgan;14;32,8013;66,0076;2020;3;7
23177;14-marzo-2020;Urozgan;8;32,8013;66,0076;2020;3;14
23178;21-marzo-2020;Urozgan;8;32,8013;66,0076;2020;3;21
23179;28-marzo-2020;Urozgan;7;32,8013;66,0076;2020;3;28
23180;04-aprile-2020;Urozgan;2;32,8013;66,0076;2020;4;4
23181;18-aprile-2020;Urozgan;60;32,8013;66,0076;2020;4;18
23182;25-aprile-2020;Urozgan;13;32,8013;66,0076;2020;4;25
23183;02-maggio-2020;Urozgan;19;32,8013;66,0076;2020;5;2
23184;09-maggio-2020;Urozgan;46;32,8013;66,0076;2020;5;9
23185;16-maggio-2020;Urozgan;25;32,8013;66,0076;2020;5;16
23186;30-maggio-2020;Urozgan;4;32,8013;66,0076;2020;5;30
23187;06-giugno-2020;Urozgan;1;32,8013;66,0076;2020;6;6
23188;20-giugno-2020;Urozgan;5;32,8013;66,0076;2020;6;20
23189;27-giugno-2020;Urozgan;13;32,8013;66,0076;2020;6;27
23190;04-luglio-2020;Urozgan;35;32,8013;66,0076;2020;7;4
23191;11-luglio-2020;Urozgan;17;32,8013;66,0076;2020;7;11
23192;18-luglio-2020;Urozgan;12;32,8013;66,0076;2020;7;18
23193;25-luglio-2020;Urozgan;7;32,8013;66,0076;2020;7;25
23194;01-agosto-2020;Urozgan;1;32,8013;66,0076;2020;8;1
23195;08-agosto-2020;Urozgan;20;32,8013;66,0076;2020;8;8
23196;15-agosto-2020;Urozgan;44;32,8013;66,0076;2020;8;15
23197;22-agosto-2020;Urozgan;10;32,8013;66,0076;2020;8;22
23198;29-agosto-2020;Urozgan;5;32,8013;66,0076;2020;8;29
23199;05-settembre-2020;Urozgan;10;32,8013;66,0076;2020;9;5
23200;12-settembre-2020;Urozgan;8;32,8013;66,0076;2020;9;12
23201;19-settembre-2020;Urozgan;5;32,8013;66,0076;2020;9;19
23202;26-settembre-2020;Urozgan;43;32,8013;66,0076;2020;9;26
23203;03-ottobre-2020;Urozgan;39;32,8013;66,0076;2020;10;3
23204;10-ottobre-2020;Urozgan;42;32,8013;66,0076;2020;10;10
23205;17-ottobre-2020;Urozgan;13;32,8013;66,0076;2020;10;17
23206;24-ottobre-2020;Urozgan;35;32,8013;66,0076;2020;10;24
23207;31-ottobre-2020;Urozgan;46;32,8013;66,0076;2020;10;31
23208;07-novembre-2020;Urozgan;23;32,8013;66,0076;2020;11;7
23209;21-novembre-2020;Urozgan;16;32,8013;66,0076;2020;11;21
23210;28-novembre-2020;Urozgan;60;32,8013;66,0076;2020;11;28
23211;05-dicembre-2020;Urozgan;12;32,8013;66,0076;2020;12;5
23212;12-dicembre-2020;Urozgan;100;32,8013;66,0076;2020;12;12
23213;26-dicembre-2020;Urozgan;0;32,8013;66,0076;2020;12;26
23214;02-gennaio-2021;Urozgan;31;32,8013;66,0076;2021;1;2
23215;09-gennaio-2021;Urozgan;0;32,8013;66,0076;2021;1;9
23216;16-gennaio-2021;Urozgan;7;32,8013;66,0076;2021;1;16
23217;23-gennaio-2021;Urozgan;26;32,8013;66,0076;2021;1;23
23218;30-gennaio-2021;Urozgan;2;32,8013;66,0076;2021;1;30
23219;06-febbraio-2021;Urozgan;43;32,8013;66,0076;2021;2;6
23220;13-febbraio-2021;Urozgan;18;32,8013;66,0076;2021;2;13
23221;20-febbraio-2021;Urozgan;0;32,8013;66,0076;2021;2;20
23222;27-febbraio-2021;Urozgan;22;32,8013;66,0076;2021;2;27
23223;06-marzo-2021;Urozgan;0;32,8013;66,0076;2021;3;6
23224;13-marzo-2021;Urozgan;2;32,8013;66,0076;2021;3;13
23225;20-marzo-2021;Urozgan;26;32,8013;66,0076;2021;3;20
23226;03-aprile-2021;Urozgan;6;32,8013;66,0076;2021;4;3
23227;10-aprile-2021;Urozgan;14;32,8013;66,0076;2021;4;10
23228;17-aprile-2021;Urozgan;25;32,8013;66,0076;2021;4;17
23229;24-aprile-2021;Urozgan;5;32,8013;66,0076;2021;4;24
23230;01-maggio-2021;Urozgan;39;32,8013;66,0076;2021;5;1
23231;08-maggio-2021;Urozgan;39;32,8013;66,0076;2021;5;8
23232;15-maggio-2021;Urozgan;21;32,8013;66,0076;2021;5;15
23233;22-maggio-2021;Urozgan;25;32,8013;66,0076;2021;5;22
23234;29-maggio-2021;Urozgan;39;32,8013;66,0076;2021;5;29
23235;05-giugno-2021;Urozgan;66;32,8013;66,0076;2021;6;5
23236;12-giugno-2021;Urozgan;79;32,8013;66,0076;2021;6;12
23237;19-giugno-2021;Urozgan;72;32,8013;66,0076;2021;6;19
23238;26-giugno-2021;Urozgan;24;32,8013;66,0076;2021;6;26
23239;24-luglio-2021;Urozgan;13;32,8013;66,0076;2021;7;24
23240;07-agosto-2021;Urozgan;52;32,8013;66,0076;2021;8;7
23241;04-giugno-2022;Urozgan;5;32,8013;66,0076;2022;6;4
23242;11-giugno-2022;Urozgan;4;32,8013;66,0076;2022;6;11
23243;27-agosto-2022;Urozgan;0;32,8013;66,0076;2022;8;27
23244;19-agosto-2023;Urozgan;2;32,8013;66,0076;2023;8;19
23733;31-dicembre-2016;Wardak;0;34,2374;68,16;2016;12;31
23734;07-gennaio-2017;Wardak;11;34,2374;68,16;2017;1;7
23735;14-gennaio-2017;Wardak;0;34,2374;68,16;2017;1;14
23736;21-gennaio-2017;Wardak;0;34,2374;68,16;2017;1;21
23737;28-gennaio-2017;Wardak;3;34,2374;68,16;2017;1;28
23738;18-febbraio-2017;Wardak;0;34,2374;68,16;2017;2;18
23739;25-febbraio-2017;Wardak;0;34,2374;68,16;2017;2;25
23740;04-marzo-2017;Wardak;0;34,2374;68,16;2017;3;4
23741;11-marzo-2017;Wardak;44;34,2374;68,16;2017;3;11
23742;18-marzo-2017;Wardak;0;34,2374;68,16;2017;3;18
23743;25-marzo-2017;Wardak;0;34,2374;68,16;2017;3;25
23744;01-aprile-2017;Wardak;4;34,2374;68,16;2017;4;1
23745;08-aprile-2017;Wardak;9;34,2374;68,16;2017;4;8
23746;15-aprile-2017;Wardak;32;34,2374;68,16;2017;4;15
23747;22-aprile-2017;Wardak;9;34,2374;68,16;2017;4;22
23748;29-aprile-2017;Wardak;17;34,2374;68,16;2017;4;29
23749;06-maggio-2017;Wardak;8;34,2374;68,16;2017;5;6
23750;13-maggio-2017;Wardak;0;34,2374;68,16;2017;5;13
23751;20-maggio-2017;Wardak;54;34,2374;68,16;2017;5;20
23752;27-maggio-2017;Wardak;5;34,2374;68,16;2017;5;27
23753;03-giugno-2017;Wardak;19;34,2374;68,16;2017;6;3
23754;10-giugno-2017;Wardak;3;34,2374;68,16;2017;6;10
23755;17-giugno-2017;Wardak;0;34,2374;68,16;2017;6;17
23756;24-giugno-2017;Wardak;53;34,2374;68,16;2017;6;24
23757;01-luglio-2017;Wardak;0;34,2374;68,16;2017;7;1
23758;08-luglio-2017;Wardak;12;34,2374;68,16;2017;7;8
23759;15-luglio-2017;Wardak;0;34,2374;68,16;2017;7;15
23760;22-luglio-2017;Wardak;18;34,2374;68,16;2017;7;22
23761;29-luglio-2017;Wardak;32;34,2374;68,16;2017;7;29
23762;05-agosto-2017;Wardak;2;34,2374;68,16;2017;8;5
23763;12-agosto-2017;Wardak;4;34,2374;68,16;2017;8;12
23764;19-agosto-2017;Wardak;17;34,2374;68,16;2017;8;19
23765;26-agosto-2017;Wardak;0;34,2374;68,16;2017;8;26
23766;02-settembre-2017;Wardak;9;34,2374;68,16;2017;9;2
23767;09-settembre-2017;Wardak;1;34,2374;68,16;2017;9;9
23768;16-settembre-2017;Wardak;1;34,2374;68,16;2017;9;16
23769;23-settembre-2017;Wardak;8;34,2374;68,16;2017;9;23
23770;30-settembre-2017;Wardak;1;34,2374;68,16;2017;9;30
23771;07-ottobre-2017;Wardak;0;34,2374;68,16;2017;10;7
23772;14-ottobre-2017;Wardak;9;34,2374;68,16;2017;10;14
23773;21-ottobre-2017;Wardak;16;34,2374;68,16;2017;10;21
23774;28-ottobre-2017;Wardak;2;34,2374;68,16;2017;10;28
23775;04-novembre-2017;Wardak;15;34,2374;68,16;2017;11;4
23776;11-novembre-2017;Wardak;0;34,2374;68,16;2017;11;11
23777;18-novembre-2017;Wardak;37;34,2374;68,16;2017;11;18
23778;25-novembre-2017;Wardak;34;34,2374;68,16;2017;11;25
23779;02-dicembre-2017;Wardak;10;34,2374;68,16;2017;12;2
23780;09-dicembre-2017;Wardak;0;34,2374;68,16;2017;12;9
23781;16-dicembre-2017;Wardak;20;34,2374;68,16;2017;12;16
23782;23-dicembre-2017;Wardak;0;34,2374;68,16;2017;12;23
23783;30-dicembre-2017;Wardak;7;34,2374;68,16;2017;12;30
23784;06-gennaio-2018;Wardak;0;34,2374;68,16;2018;1;6
23785;13-gennaio-2018;Wardak;12;34,2374;68,16;2018;1;13
23786;20-gennaio-2018;Wardak;0;34,2374;68,16;2018;1;20
23787;27-gennaio-2018;Wardak;2;34,2374;68,16;2018;1;27
23788;03-febbraio-2018;Wardak;0;34,2374;68,16;2018;2;3
23789;17-febbraio-2018;Wardak;0;34,2374;68,16;2018;2;17
23790;24-febbraio-2018;Wardak;0;34,2374;68,16;2018;2;24
23791;03-marzo-2018;Wardak;10;34,2374;68,16;2018;3;3
23792;10-marzo-2018;Wardak;4;34,2374;68,16;2018;3;10
23793;17-marzo-2018;Wardak;0;34,2374;68,16;2018;3;17
23794;24-marzo-2018;Wardak;0;34,2374;68,16;2018;3;24
23795;31-marzo-2018;Wardak;3;34,2374;68,16;2018;3;31
23796;07-aprile-2018;Wardak;0;34,2374;68,16;2018;4;7
23797;14-aprile-2018;Wardak;1;34,2374;68,16;2018;4;14
23798;21-aprile-2018;Wardak;0;34,2374;68,16;2018;4;21
23799;28-aprile-2018;Wardak;3;34,2374;68,16;2018;4;28
23800;05-maggio-2018;Wardak;20;34,2374;68,16;2018;5;5
23801;12-maggio-2018;Wardak;3;34,2374;68,16;2018;5;12
23802;19-maggio-2018;Wardak;0;34,2374;68,16;2018;5;19
23803;26-maggio-2018;Wardak;0;34,2374;68,16;2018;5;26
23804;02-giugno-2018;Wardak;9;34,2374;68,16;2018;6;2
23805;09-giugno-2018;Wardak;3;34,2374;68,16;2018;6;9
23806;16-giugno-2018;Wardak;6;34,2374;68,16;2018;6;16
23807;23-giugno-2018;Wardak;39;34,2374;68,16;2018;6;23
23808;30-giugno-2018;Wardak;3;34,2374;68,16;2018;6;30
23809;07-luglio-2018;Wardak;15;34,2374;68,16;2018;7;7
23810;14-luglio-2018;Wardak;35;34,2374;68,16;2018;7;14
23811;21-luglio-2018;Wardak;0;34,2374;68,16;2018;7;21
23812;28-luglio-2018;Wardak;0;34,2374;68,16;2018;7;28
23813;04-agosto-2018;Wardak;0;34,2374;68,16;2018;8;4
23814;11-agosto-2018;Wardak;13;34,2374;68,16;2018;8;11
23815;18-agosto-2018;Wardak;1;34,2374;68,16;2018;8;18
23816;25-agosto-2018;Wardak;12;34,2374;68,16;2018;8;25
23817;01-settembre-2018;Wardak;14;34,2374;68,16;2018;9;1
23818;08-settembre-2018;Wardak;177;34,2374;68,16;2018;9;8
23819;15-settembre-2018;Wardak;78;34,2374;68,16;2018;9;15
23820;22-settembre-2018;Wardak;46;34,2374;68,16;2018;9;22
23821;29-settembre-2018;Wardak;0;34,2374;68,16;2018;9;29
23822;06-ottobre-2018;Wardak;104;34,2374;68,16;2018;10;6
23823;13-ottobre-2018;Wardak;0;34,2374;68,16;2018;10;13
23824;20-ottobre-2018;Wardak;0;34,2374;68,16;2018;10;20
23825;27-ottobre-2018;Wardak;7;34,2374;68,16;2018;10;27
23826;03-novembre-2018;Wardak;5;34,2374;68,16;2018;11;3
23827;10-novembre-2018;Wardak;40;34,2374;68,16;2018;11;10
23828;17-novembre-2018;Wardak;7;34,2374;68,16;2018;11;17
23829;24-novembre-2018;Wardak;2;34,2374;68,16;2018;11;24
23830;01-dicembre-2018;Wardak;36;34,2374;68,16;2018;12;1
23831;08-dicembre-2018;Wardak;8;34,2374;68,16;2018;12;8
23832;15-dicembre-2018;Wardak;0;34,2374;68,16;2018;12;15
23833;22-dicembre-2018;Wardak;0;34,2374;68,16;2018;12;22
23834;29-dicembre-2018;Wardak;88;34,2374;68,16;2018;12;29
23835;05-gennaio-2019;Wardak;16;34,2374;68,16;2019;1;5
23836;12-gennaio-2019;Wardak;3;34,2374;68,16;2019;1;12
23837;19-gennaio-2019;Wardak;61;34,2374;68,16;2019;1;19
23838;02-febbraio-2019;Wardak;2;34,2374;68,16;2019;2;2
23839;09-febbraio-2019;Wardak;0;34,2374;68,16;2019;2;9
23840;23-febbraio-2019;Wardak;13;34,2374;68,16;2019;2;23
23841;02-marzo-2019;Wardak;3;34,2374;68,16;2019;3;2
23842;09-marzo-2019;Wardak;28;34,2374;68,16;2019;3;9
23843;16-marzo-2019;Wardak;4;34,2374;68,16;2019;3;16
23844;23-marzo-2019;Wardak;0;34,2374;68,16;2019;3;23
23845;30-marzo-2019;Wardak;0;34,2374;68,16;2019;3;30
23846;06-aprile-2019;Wardak;5;34,2374;68,16;2019;4;6
23847;13-aprile-2019;Wardak;0;34,2374;68,16;2019;4;13
23848;20-aprile-2019;Wardak;40;34,2374;68,16;2019;4;20
23849;27-aprile-2019;Wardak;17;34,2374;68,16;2019;4;27
23850;04-maggio-2019;Wardak;7;34,2374;68,16;2019;5;4
23851;11-maggio-2019;Wardak;15;34,2374;68,16;2019;5;11
23852;18-maggio-2019;Wardak;16;34,2374;68,16;2019;5;18
23853;25-maggio-2019;Wardak;53;34,2374;68,16;2019;5;25
23854;01-giugno-2019;Wardak;12;34,2374;68,16;2019;6;1
23855;08-giugno-2019;Wardak;40;34,2374;68,16;2019;6;8
23856;15-giugno-2019;Wardak;0;34,2374;68,16;2019;6;15
23857;22-giugno-2019;Wardak;5;34,2374;68,16;2019;6;22
23858;29-giugno-2019;Wardak;5;34,2374;68,16;2019;6;29
23859;06-luglio-2019;Wardak;22;34,2374;68,16;2019;7;6
23860;13-luglio-2019;Wardak;20;34,2374;68,16;2019;7;13
23861;20-luglio-2019;Wardak;0;34,2374;68,16;2019;7;20
23862;27-luglio-2019;Wardak;17;34,2374;68,16;2019;7;27
23863;03-agosto-2019;Wardak;30;34,2374;68,16;2019;8;3
23864;10-agosto-2019;Wardak;19;34,2374;68,16;2019;8;10
