YEAR;MONTH;DAY;FATALITIES;CENTROID_LATITUDE;CENTROID_LONGITUDE
2020;5;9;[0, 5, 2, 31, 21, 24, 14, 69, 7, 17, 27, 20, 2, 38, 38, 13, 9, 25, 16, 3, 0, 0, 7, 46, 3, 9];['36,966', '35,2572', '35,79', '36,5288', '36,2086', '33,1547', '34,2063', '31,3969', '34,239', '36,7115', '34,5253', '31,0757', '34,9093', '36,8038', '34,8092', '33,9823', '34,3726', '33,6167', '32,5116', '35,0024', '35,9925', '35,7152', '36,6997', '32,8013', '34,2374', '32,2774'];['73,3417', '63,5813', '69,109', '66,9116', '64,7689', '67,7536', '64,5817', '64,0428', '62,0679', '65,9384', '69,3433', '65,6926', '69,7471', '68,6663', '70,2703', '69,1949', '70,3664', '69,2837', '68,6546', '68,758', '67,7275', '66,088', '69,6309', '66,0076', '68,16', '67,0193']
2020;5;16;[28, 6, 1, 10, 12, 6, 63, 28, 18, 20, 22, 3, 30, 4, 7, 39, 28, 7, 0, 0, 43, 67, 7, 5, 34, 25, 7, 27];['36,966', '35,2572', '35,79', '36,5288', '32,4966', '36,2086', '33,1547', '34,2063', '31,3969', '34,239', '36,7115', '34,5253', '31,0757', '34,9093', '33,3768', '36,8038', '33,9823', '34,3726', '30,8409', '35,4698', '33,6167', '32,5116', '35,9925', '35,7152', '36,6997', '32,8013', '34,2374', '32,2774'];['73,3417', '63,5813', '69,109', '66,9116', '62,41', '64,7689', '67,7536', '64,5817', '64,0428', '62,0679', '65,9384', '69,3433', '65,6926', '69,7471', '69,8967', '68,6663', '69,1949', '70,3664', '62,4753', '71,1173', '69,2837', '68,6546', '67,7275', '66,088', '69,6309', '66,0076', '68,16', '67,0193']
2020;5;23;[11, 2, 1, 14, 4, 7, 4, 12, 0, 6, 44, 9, 19, 17];['36,966', '35,79', '36,5288', '32,4966', '36,2086', '33,1547', '34,239', '31,0757', '35,0052', '34,8092', '33,6167', '35,0024', '36,6997', '32,2774'];['73,3417', '69,109', '66,9116', '62,41', '64,7689', '67,7536', '62,0679', '65,6926', '71,0407', '70,2703', '69,2837', '68,758', '69,6309', '67,0193']
2020;5;30;[20, 2, 27, 8, 6, 1, 2, 2, 11, 2, 0, 3, 30, 0, 0, 1, 1, 4, 7, 25];['36,966', '35,2572', '33,6473', '36,2086', '33,1547', '34,2063', '34,239', '34,5253', '31,0757', '34,9093', '36,8038', '33,9823', '34,3726', '33,6167', '32,5116', '35,0024', '36,6997', '32,8013', '34,2374', '32,2774'];['73,3417', '63,5813', '66,3457', '64,7689', '67,7536', '64,5817', '62,0679', '69,3433', '65,6926', '69,7471', '68,6663', '69,1949', '70,3664', '69,2837', '68,6546', '68,758', '69,6309', '66,0076', '68,16', '67,0193']
2020;6;6;[12, 7, 0, 4, 0, 0, 18, 7, 0, 5, 5, 24, 9, 19, 2, 4, 2, 3, 8, 2, 17, 1, 0];['36,966', '35,2572', '36,5288', '33,6473', '32,4966', '36,2086', '33,1547', '34,2063', '31,3969', '34,239', '34,5253', '31,0757', '33,3768', '35,0052', '34,8092', '34,3726', '30,8409', '35,4698', '32,5116', '35,0024', '36,6997', '32,8013', '32,2774'];['73,3417', '63,5813', '66,9116', '66,3457', '62,41', '64,7689', '67,7536', '64,5817', '64,0428', '62,0679', '69,3433', '65,6926', '69,8967', '71,0407', '70,2703', '70,3664', '62,4753', '71,1173', '68,6546', '68,758', '69,6309', '66,0076', '67,0193']
2020;6;13;[7, 5, 7, 1, 34, 36, 19, 48, 7, 33, 4, 51, 16, 5, 37, 19, 1, 8, 17, 76, 8, 13, 19, 4];['36,966', '35,2572', '35,79', '32,4966', '36,2086', '33,1547', '34,2063', '31,3969', '34,239', '36,7115', '34,5253', '31,0757', '34,9093', '35,0052', '36,8038', '33,9823', '34,3726', '30,8409', '33,6167', '32,5116', '35,7152', '36,6997', '34,2374', '32,2774'];['73,3417', '63,5813', '69,109', '62,41', '64,7689', '67,7536', '64,5817', '64,0428', '62,0679', '65,9384', '69,3433', '65,6926', '69,7471', '71,0407', '68,6663', '69,1949', '70,3664', '62,4753', '69,2837', '68,6546', '66,088', '69,6309', '68,16', '67,0193']
2020;6;20;[11, 15, 34, 50, 3, 2, 16, 72, 61, 62, 2, 5, 11, 42, 11, 33, 5, 27, 2, 10, 2, 10, 31, 13, 4, 8, 69, 5, 17, 67];['36,966', '35,2572', '35,79', '36,5288', '33,6473', '32,4966', '36,2086', '33,1547', '34,2063', '31,3969', '34,239', '36,7115', '34,5253', '31,0757', '34,9093', '33,3768', '35,0052', '36,8038', '34,8092', '33,9823', '34,3726', '30,8409', '33,6167', '32,5116', '35,9925', '35,7152', '36,6997', '32,8013', '34,2374', '32,2774'];['73,3417', '63,5813', '69,109', '66,9116', '66,3457', '62,41', '64,7689', '67,7536', '64,5817', '64,0428', '62,0679', '65,9384', '69,3433', '65,6926', '69,7471', '69,8967', '71,0407', '68,6663', '70,2703', '69,1949', '70,3664', '62,4753', '69,2837', '68,6546', '67,7275', '66,088', '69,6309', '66,0076', '68,16', '67,0193']
2020;6;27;[19, 8, 13, 7, 4, 9, 28, 81, 24, 18, 6, 59, 12, 35, 8, 12, 38, 11, 0, 16, 42, 1, 34, 35, 17, 3, 13, 43, 21];['36,966', '35,2572', '35,79', '36,5288', '33,6473', '32,4966', '36,2086', '33,1547', '34,2063', '31,3969', '34,239', '36,7115', '34,5253', '31,0757', '34,9093', '33,3768', '35,0052', '36,8038', '34,8092', '33,9823', '34,3726', '30,8409', '33,6167', '32,5116', '35,0024', '35,7152', '32,8013', '34,2374', '32,2774'];['73,3417', '63,5813', '69,109', '66,9116', '66,3457', '62,41', '64,7689', '67,7536', '64,5817', '64,0428', '62,0679', '65,9384', '69,3433', '65,6926', '69,7471', '69,8967', '71,0407', '68,6663', '70,2703', '69,1949', '70,3664', '62,4753', '69,2837', '68,6546', '68,758', '66,088', '66,0076', '68,16', '67,0193']
2020;7;4;[14, 1, 30, 17, 16, 1, 12, 63, 21, 1, 1, 18, 36, 1, 16, 2, 16, 31, 42, 17, 14, 7, 1, 35, 8, 69];['36,966', '35,2572', '35,79', '36,5288', '33,6473', '32,4966', '36,2086', '33,1547', '31,3969', '34,239', '36,7115', '34,5253', '31,0757', '34,9093', '33,3768', '36,8038', '34,8092', '33,9823', '34,3726', '33,6167', '32,5116', '35,0024', '36,6997', '32,8013', '34,2374', '32,2774'];['73,3417', '63,5813', '69,109', '66,9116', '66,3457', '62,41', '64,7689', '67,7536', '64,0428', '62,0679', '65,9384', '69,3433', '65,6926', '69,7471', '69,8967', '68,6663', '70,2703', '69,1949', '70,3664', '69,2837', '68,6546', '68,758', '69,6309', '66,0076', '68,16', '67,0193']
2020;7;11;[16, 64, 84, 70, 39, 3, 40, 46, 14, 23, 22, 6, 0, 40, 3, 7, 31, 55, 24, 5, 6, 76, 11, 7, 19, 11, 0, 17, 14, 88];['36,966', '35,2572', '35,79', '36,5288', '33,6473', '32,4966', '36,2086', '33,1547', '34,2063', '31,3969', '34,239', '36,7115', '34,5253', '31,0757', '34,9093', '33,3768', '35,0052', '36,8038', '33,9823', '34,3726', '30,8409', '33,6167', '32,5116', '35,0024', '35,9925', '35,7152', '36,6997', '32,8013', '34,2374', '32,2774'];['73,3417', '63,5813', '69,109', '66,9116', '66,3457', '62,41', '64,7689', '67,7536', '64,5817', '64,0428', '62,0679', '65,9384', '69,3433', '65,6926', '69,7471', '69,8967', '71,0407', '68,6663', '69,1949', '70,3664', '62,4753', '69,2837', '68,6546', '68,758', '67,7275', '66,088', '69,6309', '66,0076', '68,16', '67,0193']
2020;7;18;[2, 22, 14, 158, 0, 0, 73, 99, 34, 31, 18, 14, 34, 161, 18, 12, 60, 9, 31, 12, 5, 56, 11, 7, 2, 15, 12, 3, 113];['36,966', '35,2572', '35,79', '36,5288', '33,6473', '32,4966', '36,2086', '33,1547', '34,2063', '31,3969', '34,239', '36,7115', '34,5253', '31,0757', '33,3768', '35,0052', '36,8038', '33,9823', '34,3726', '30,8409', '33,6167', '32,5116', '35,0024', '35,9925', '35,7152', '36,6997', '32,8013', '34,2374', '32,2774'];['73,3417', '63,5813', '69,109', '66,9116', '66,3457', '62,41', '64,7689', '67,7536', '64,5817', '64,0428', '62,0679', '65,9384', '69,3433', '65,6926', '69,8967', '71,0407', '68,6663', '69,1949', '70,3664', '62,4753', '69,2837', '68,6546', '68,758', '67,7275', '66,088', '69,6309', '66,0076', '68,16', '67,0193']
2020;7;25;[9, 4, 22, 12, 4, 32, 21, 9, 26, 10, 7, 5, 40, 1, 6, 14, 1, 10, 5, 9, 2, 7, 6, 0];['36,966', '35,2572', '35,79', '36,5288', '32,4966', '36,2086', '33,1547', '34,2063', '31,3969', '34,239', '36,7115', '34,5253', '31,0757', '34,9093', '36,8038', '33,9823', '34,3726', '30,8409', '33,6167', '32,5116', '35,7152', '32,8013', '34,2374', '32,2774'];['73,3417', '63,5813', '69,109', '66,9116', '62,41', '64,7689', '67,7536', '64,5817', '64,0428', '62,0679', '65,9384', '69,3433', '65,6926', '69,7471', '68,6663', '69,1949', '70,3664', '62,4753', '69,2837', '68,6546', '66,088', '66,0076', '68,16', '67,0193']
2020;8;1;[1, 13, 4, 20, 8, 7, 16, 1, 46, 3, 1, 3, 12, 6, 0, 10, 5, 32, 5, 13, 1, 0, 1, 1];['36,966', '35,2572', '35,79', '36,5288', '32,4966', '36,2086', '33,1547', '34,2063', '31,3969', '34,239', '36,7115', '34,5253', '31,0757', '34,9093', '35,0052', '36,8038', '34,8092', '34,3726', '35,4698', '33,6167', '35,0024', '35,7152', '36,6997', '32,8013'];['73,3417', '63,5813', '69,109', '66,9116', '62,41', '64,7689', '67,7536', '64,5817', '64,0428', '62,0679', '65,9384', '69,3433', '65,6926', '69,7471', '71,0407', '68,6663', '70,2703', '70,3664', '71,1173', '69,2837', '68,758', '66,088', '69,6309', '66,0076']
2020;8;8;[10, 37, 12, 22, 5, 1, 20, 63, 8, 23, 4, 4, 4, 13, 14, 21, 8, 60, 0, 6, 19, 0, 12, 56, 3, 6, 20, 1, 35];['36,966', '35,2572', '35,79', '36,5288', '33,6473', '32,4966', '36,2086', '33,1547', '34,2063', '31,3969', '34,239', '36,7115', '34,5253', '31,0757', '34,9093', '33,3768', '35,0052', '36,8038', '34,8092', '33,9823', '34,3726', '30,8409', '33,6167', '32,5116', '35,0024', '35,7152', '32,8013', '34,2374', '32,2774'];['73,3417', '63,5813', '69,109', '66,9116', '66,3457', '62,41', '64,7689', '67,7536', '64,5817', '64,0428', '62,0679', '65,9384', '69,3433', '65,6926', '69,7471', '69,8967', '71,0407', '68,6663', '70,2703', '69,1949', '70,3664', '62,4753', '69,2837', '68,6546', '68,758', '66,088', '66,0076', '68,16', '67,0193']
2020;8;15;[18, 43, 4, 32, 6, 69, 32, 6, 25, 21, 17, 9, 33, 1, 1, 8, 32, 2, 4, 15, 3, 32, 7, 12, 38, 44, 7, 27];['36,966', '35,2572', '35,79', '36,5288', '33,6473', '36,2086', '33,1547', '34,2063', '31,3969', '34,239', '36,7115', '34,5253', '31,0757', '34,9093', '33,3768', '35,0052', '36,8038', '34,8092', '33,9823', '34,3726', '33,6167', '32,5116', '35,0024', '35,7152', '36,6997', '32,8013', '34,2374', '32,2774'];['73,3417', '63,5813', '69,109', '66,9116', '66,3457', '64,7689', '67,7536', '64,5817', '64,0428', '62,0679', '65,9384', '69,3433', '65,6926', '69,7471', '69,8967', '71,0407', '68,6663', '70,2703', '69,1949', '70,3664', '69,2837', '68,6546', '68,758', '66,088', '69,6309', '66,0076', '68,16', '67,0193']
2020;8;22;[26, 10, 28, 25, 5, 25, 61, 63, 15, 18, 12, 6, 158, 6, 111, 2, 2, 23, 21, 9, 1, 6, 5, 7, 10, 18, 30];['36,966', '35,2572', '35,79', '36,5288', '33,6473', '32,4966', '36,2086', '33,1547', '34,2063', '31,3969', '34,239', '34,5253', '31,0757', '35,0052', '36,8038', '34,8092', '33,9823', '34,3726', '30,8409', '35,4698', '33,6167', '32,5116', '35,0024', '36,6997', '32,8013', '34,2374', '32,2774'];['73,3417', '63,5813', '69,109', '66,9116', '66,3457', '62,41', '64,7689', '67,7536', '64,5817', '64,0428', '62,0679', '69,3433', '65,6926', '71,0407', '68,6663', '70,2703', '69,1949', '70,3664', '62,4753', '71,1173', '69,2837', '68,6546', '68,758', '69,6309', '66,0076', '68,16', '67,0193']
2020;8;29;[4, 21, 4, 11, 75, 6, 0, 17, 27, 9, 2, 69, 8, 9, 4, 1, 13, 0, 44, 7, 7, 3, 3, 0, 10, 5, 3];['36,966', '35,2572', '35,79', '36,5288', '36,2086', '33,1547', '34,2063', '31,3969', '34,239', '36,7115', '34,5253', '31,0757', '34,9093', '33,3768', '35,0052', '36,8038', '34,8092', '33,9823', '34,3726', '30,8409', '33,6167', '32,5116', '35,9925', '35,7152', '36,6997', '32,8013', '32,2774'];['73,3417', '63,5813', '69,109', '66,9116', '64,7689', '67,7536', '64,5817', '64,0428', '62,0679', '65,9384', '69,3433', '65,6926', '69,7471', '69,8967', '71,0407', '68,6663', '70,2703', '69,1949', '70,3664', '62,4753', '69,2837', '68,6546', '67,7275', '66,088', '69,6309', '66,0076', '67,0193']
2020;9;5;[21, 14, 9, 49, 53, 31, 11, 54, 22, 2, 8, 56, 8, 22, 0, 17, 27, 73, 27, 0, 13, 1, 0, 11, 4, 1, 2, 10, 14, 14];['36,966', '35,2572', '35,79', '36,5288', '36,2086', '33,1547', '34,2063', '31,3969', '34,239', '36,7115', '34,5253', '31,0757', '34,9093', '33,3768', '35,0052', '36,8038', '34,8092', '33,9823', '34,3726', '30,8409', '33,6167', '32,5116', '35,4892', '35,0024', '35,9925', '35,7152', '36,6997', '32,8013', '34,2374', '32,2774'];['73,3417', '63,5813', '69,109', '66,9116', '64,7689', '67,7536', '64,5817', '64,0428', '62,0679', '65,9384', '69,3433', '65,6926', '69,7471', '69,8967', '71,0407', '68,6663', '70,2703', '69,1949', '70,3664', '62,4753', '69,2837', '68,6546', '69,8872', '68,758', '67,7275', '66,088', '69,6309', '66,0076', '68,16', '67,0193']
2020;9;12;[25, 36, 24, 49, 7, 12, 40, 24, 51, 7, 8, 59, 5, 0, 2, 59, 4, 60, 0, 0, 18, 2, 6, 8, 0, 0];['36,966', '35,2572', '35,79', '36,5288', '33,6473', '36,2086', '33,1547', '31,3969', '34,239', '36,7115', '34,5253', '31,0757', '34,9093', '33,3768', '35,0052', '36,8038', '33,9823', '34,3726', '33,6167', '32,5116', '35,9925', '35,7152', '36,6997', '32,8013', '34,2374', '32,2774'];['73,3417', '63,5813', '69,109', '66,9116', '66,3457', '64,7689', '67,7536', '64,0428', '62,0679', '65,9384', '69,3433', '65,6926', '69,7471', '69,8967', '71,0407', '68,6663', '69,1949', '70,3664', '69,2837', '68,6546', '67,7275', '66,088', '69,6309', '66,0076', '68,16', '67,0193']
2020;9;19;[29, 28, 33, 41, 2, 60, 23, 9, 17, 2, 6, 10, 8, 41, 7, 0, 4, 55, 26, 81, 8, 6, 107, 0, 6, 20, 5, 78, 0];['36,966', '35,2572', '35,79', '36,5288', '34,6954', '33,6473', '32,4966', '36,2086', '33,1547', '34,2063', '31,3969', '34,239', '34,5253', '31,0757', '34,9093', '33,3768', '35,0052', '36,8038', '33,9823', '34,3726', '30,8409', '33,6167', '32,5116', '35,4892', '35,7152', '36,6997', '32,8013', '34,2374', '32,2774'];['73,3417', '63,5813', '69,109', '66,9116', '67,3383', '66,3457', '62,41', '64,7689', '67,7536', '64,5817', '64,0428', '62,0679', '69,3433', '65,6926', '69,7471', '69,8967', '71,0407', '68,6663', '69,1949', '70,3664', '62,4753', '69,2837', '68,6546', '69,8872', '66,088', '69,6309', '66,0076', '68,16', '67,0193']
2020;9;26;[8, 4, 15, 14, 12, 37, 8, 7, 6, 24, 5, 68, 3, 0, 0, 14, 10, 0, 0, 0, 2, 1, 0, 16, 12, 43, 4, 5];['36,966', '35,2572', '35,79', '36,5288', '34,6954', '33,6473', '32,4966', '36,2086', '33,1547', '31,3969', '34,239', '31,0757', '34,9093', '33,3768', '35,0052', '36,8038', '34,8092', '33,9823', '34,3726', '35,4698', '33,6167', '32,5116', '35,0024', '35,9925', '36,6997', '32,8013', '34,2374', '32,2774'];['73,3417', '63,5813', '69,109', '66,9116', '67,3383', '66,3457', '62,41', '64,7689', '67,7536', '64,0428', '62,0679', '65,6926', '69,7471', '69,8967', '71,0407', '68,6663', '70,2703', '69,1949', '70,3664', '71,1173', '69,2837', '68,6546', '68,758', '67,7275', '69,6309', '66,0076', '68,16', '67,0193']
2020;10;3;[13, 4, 4, 8, 39, 5, 27, 33, 3, 2, 3, 42, 0, 2, 32, 8, 0, 15, 0, 0, 1, 1, 3, 27, 39, 4, 8];['36,966', '35,2572', '35,79', '36,5288', '36,2086', '33,1547', '34,2063', '31,3969', '34,239', '36,7115', '34,5253', '31,0757', '34,9093', '33,3768', '36,8038', '34,8092', '33,9823', '34,3726', '35,4698', '33,6167', '32,5116', '35,0024', '35,7152', '36,6997', '32,8013', '34,2374', '32,2774'];['73,3417', '63,5813', '69,109', '66,9116', '64,7689', '67,7536', '64,5817', '64,0428', '62,0679', '65,9384', '69,3433', '65,6926', '69,7471', '69,8967', '68,6663', '70,2703', '69,1949', '70,3664', '71,1173', '69,2837', '68,6546', '68,758', '66,088', '69,6309', '66,0076', '68,16', '67,0193']
2020;10;10;[23, 15, 46, 11, 14, 53, 66, 4, 22, 92, 28, 32, 3, 58, 3, 0, 41, 5, 1, 19, 0, 31, 1, 0, 0, 18, 42, 0, 24];['36,966', '35,2572', '35,79', '36,5288', '33,6473', '32,4966', '36,2086', '33,1547', '34,2063', '31,3969', '34,239', '36,7115', '34,5253', '31,0757', '33,3768', '35,0052', '36,8038', '33,9823', '34,3726', '30,8409', '35,4698', '33,6167', '32,5116', '35,0024', '35,7152', '36,6997', '32,8013', '34,2374', '32,2774'];['73,3417', '63,5813', '69,109', '66,9116', '66,3457', '62,41', '64,7689', '67,7536', '64,5817', '64,0428', '62,0679', '65,9384', '69,3433', '65,6926', '69,8967', '71,0407', '68,6663', '69,1949', '70,3664', '62,4753', '71,1173', '69,2837', '68,6546', '68,758', '66,088', '69,6309', '66,0076', '68,16', '67,0193']
2020;10;17;[24, 17, 14, 63, 17, 20, 1, 11, 43, 11, 24, 14, 121, 0, 0, 0, 39, 0, 2, 81, 26, 0, 11, 0, 6, 2, 79, 13, 0, 56];['36,966', '35,2572', '35,79', '36,5288', '33,6473', '36,2086', '33,1547', '34,2063', '31,3969', '34,239', '36,7115', '34,5253', '31,0757', '34,9093', '33,3768', '35,0052', '36,8038', '34,8092', '33,9823', '34,3726', '30,8409', '33,6167', '32,5116', '35,0024', '35,9925', '35,7152', '36,6997', '32,8013', '34,2374', '32,2774'];['73,3417', '63,5813', '69,109', '66,9116', '66,3457', '64,7689', '67,7536', '64,5817', '64,0428', '62,0679', '65,9384', '69,3433', '65,6926', '69,7471', '69,8967', '71,0407', '68,6663', '70,2703', '69,1949', '70,3664', '62,4753', '69,2837', '68,6546', '68,758', '67,7275', '66,088', '69,6309', '66,0076', '68,16', '67,0193']
2020;10;24;[7, 13, 10, 10, 0, 20, 8, 67, 8, 9, 0, 39, 8, 15, 0, 25, 0, 8, 15, 6, 3, 0, 8, 35, 43, 13];['36,966', '35,2572', '35,79', '36,5288', '33,6473', '36,2086', '33,1547', '31,3969', '34,239', '36,7115', '34,5253', '31,0757', '34,9093', '33,3768', '35,0052', '36,8038', '34,8092', '33,9823', '34,3726', '30,8409', '33,6167', '35,0024', '36,6997', '32,8013', '34,2374', '32,2774'];['73,3417', '63,5813', '69,109', '66,9116', '66,3457', '64,7689', '67,7536', '64,0428', '62,0679', '65,9384', '69,3433', '65,6926', '69,7471', '69,8967', '71,0407', '68,6663', '70,2703', '69,1949', '70,3664', '62,4753', '69,2837', '68,758', '69,6309', '66,0076', '68,16', '67,0193']
2020;10;31;[9, 6, 2, 3, 1, 22, 26, 0, 72, 4, 1, 0, 277, 0, 0, 2, 51, 0, 8, 25, 0, 0, 17, 6, 0, 0, 0, 46, 0, 14];['36,966', '35,2572', '35,79', '36,5288', '34,6954', '33,6473', '36,2086', '33,1547', '31,3969', '34,239', '36,7115', '34,5253', '31,0757', '34,9093', '33,3768', '35,0052', '36,8038', '34,8092', '33,9823', '34,3726', '30,8409', '35,4698', '33,6167', '32,5116', '35,0024', '35,7152', '36,6997', '32,8013', '34,2374', '32,2774'];['73,3417', '63,5813', '69,109', '66,9116', '67,3383', '66,3457', '64,7689', '67,7536', '64,0428', '62,0679', '65,9384', '69,3433', '65,6926', '69,7471', '69,8967', '71,0407', '68,6663', '70,2703', '69,1949', '70,3664', '62,4753', '71,1173', '69,2837', '68,6546', '68,758', '66,088', '69,6309', '66,0076', '68,16', '67,0193']
2020;11;7;[0, 65, 26, 19, 15, 7, 30, 18, 27, 8, 11, 214, 0, 17, 6, 54, 1, 11, 16, 4, 5, 16, 11, 1, 1, 2, 23, 0, 36];['36,966', '35,2572', '35,79', '36,5288', '33,6473', '32,4966', '36,2086', '31,3969', '34,239', '36,7115', '34,5253', '31,0757', '34,9093', '33,3768', '35,0052', '36,8038', '34,8092', '33,9823', '34,3726', '30,8409', '33,6167', '32,5116', '35,0024', '35,9925', '35,7152', '36,6997', '32,8013', '34,2374', '32,2774'];['73,3417', '63,5813', '69,109', '66,9116', '66,3457', '62,41', '64,7689', '64,0428', '62,0679', '65,9384', '69,3433', '65,6926', '69,7471', '69,8967', '71,0407', '68,6663', '70,2703', '69,1949', '70,3664', '62,4753', '69,2837', '68,6546', '68,758', '67,7275', '66,088', '69,6309', '66,0076', '68,16', '67,0193']
2020;11;14;[24, 10, 4, 41, 5, 9, 56, 19, 0, 52, 48, 6, 2, 130, 4, 4, 0, 0, 2, 5, 20, 10, 0, 0, 2, 0, 0, 9, 5, 0, 17];['36,966', '35,2572', '35,79', '36,5288', '33,6473', '32,4966', '36,2086', '33,1547', '34,2063', '31,3969', '34,239', '36,7115', '34,5253', '31,0757', '34,9093', '33,3768', '35,0052', '36,8038', '34,8092', '33,9823', '34,3726', '30,8409', '35,4698', '33,6167', '32,5116', '35,0024', '35,9925', '35,7152', '36,6997', '34,2374', '32,2774'];['73,3417', '63,5813', '69,109', '66,9116', '66,3457', '62,41', '64,7689', '67,7536', '64,5817', '64,0428', '62,0679', '65,9384', '69,3433', '65,6926', '69,7471', '69,8967', '71,0407', '68,6663', '70,2703', '69,1949', '70,3664', '62,4753', '71,1173', '69,2837', '68,6546', '68,758', '67,7275', '66,088', '69,6309', '68,16', '67,0193']
2020;11;21;[0, 2, 17, 10, 24, 0, 15, 1, 32, 40, 9, 0, 55, 0, 0, 25, 10, 7, 2, 3, 0, 0, 0, 0, 16, 2, 14];['36,966', '35,2572', '35,79', '36,5288', '33,6473', '32,4966', '36,2086', '33,1547', '31,3969', '34,239', '36,7115', '34,5253', '31,0757', '34,9093', '33,3768', '36,8038', '34,8092', '33,9823', '34,3726', '30,8409', '33,6167', '32,5116', '35,7152', '36,6997', '32,8013', '34,2374', '32,2774'];['73,3417', '63,5813', '69,109', '66,9116', '66,3457', '62,41', '64,7689', '67,7536', '64,0428', '62,0679', '65,9384', '69,3433', '65,6926', '69,7471', '69,8967', '68,6663', '70,2703', '69,1949', '70,3664', '62,4753', '69,2837', '68,6546', '66,088', '69,6309', '66,0076', '68,16', '67,0193']
2020;11;28;[5, 6, 14, 6, 0, 8, 10, 55, 5, 0, 0, 268, 0, 0, 1, 3, 30, 1, 16, 0, 0, 0, 21, 0, 3, 0, 60, 5, 0];['36,966', '35,2572', '35,79', '36,5288', '32,4966', '36,2086', '33,1547', '31,3969', '34,239', '36,7115', '34,5253', '31,0757', '34,9093', '33,3768', '35,0052', '36,8038', '34,8092', '33,9823', '34,3726', '30,8409', '35,4698', '33,6167', '32,5116', '35,0024', '35,9925', '36,6997', '32,8013', '34,2374', '32,2774'];['73,3417', '63,5813', '69,109', '66,9116', '62,41', '64,7689', '67,7536', '64,0428', '62,0679', '65,9384', '69,3433', '65,6926', '69,7471', '69,8967', '71,0407', '68,6663', '70,2703', '69,1949', '70,3664', '62,4753', '71,1173', '69,2837', '68,6546', '68,758', '67,7275', '69,6309', '66,0076', '68,16', '67,0193']
2020;12;5;[0, 14, 10, 10, 2, 19, 10, 0, 18, 12, 0, 1, 185, 0, 1, 0, 10, 1, 11, 28, 16, 0, 0, 18, 4, 0, 8, 12, 14, 7];['36,966', '35,2572', '35,79', '36,5288', '32,4966', '36,2086', '33,1547', '34,2063', '31,3969', '34,239', '36,7115', '34,5253', '31,0757', '34,9093', '33,3768', '35,0052', '36,8038', '34,8092', '33,9823', '34,3726', '30,8409', '35,4698', '33,6167', '32,5116', '35,9925', '35,7152', '36,6997', '32,8013', '34,2374', '32,2774'];['73,3417', '63,5813', '69,109', '66,9116', '62,41', '64,7689', '67,7536', '64,5817', '64,0428', '62,0679', '65,9384', '69,3433', '65,6926', '69,7471', '69,8967', '71,0407', '68,6663', '70,2703', '69,1949', '70,3664', '62,4753', '71,1173', '69,2837', '68,6546', '67,7275', '66,088', '69,6309', '66,0076', '68,16', '67,0193']
2020;12;12;[6, 13, 49, 2, 0, 0, 1, 93, 53, 0, 0, 4, 243, 0, 0, 11, 12, 2, 29, 0, 4, 0, 3, 16, 100, 11, 6];['36,966', '35,2572', '35,79', '36,5288', '33,6473', '32,4966', '36,2086', '33,1547', '31,3969', '34,239', '36,7115', '34,5253', '31,0757', '34,9093', '33,3768', '36,8038', '34,8092', '33,9823', '34,3726', '30,8409', '33,6167', '32,5116', '35,7152', '36,6997', '32,8013', '34,2374', '32,2774'];['73,3417', '63,5813', '69,109', '66,9116', '66,3457', '62,41', '64,7689', '67,7536', '64,0428', '62,0679', '65,9384', '69,3433', '65,6926', '69,7471', '69,8967', '68,6663', '70,2703', '69,1949', '70,3664', '62,4753', '69,2837', '68,6546', '66,088', '69,6309', '66,0076', '68,16', '67,0193']
